ID	chrom	loc.start	loc.end	num.mark	seg.mean
P-0000471-T01-IM3	19	1207081	58288070	762	-0.148275690439326
P-0000471-T01-IM3	20	345791	30433126	70	-0.110203773370638
P-0000471-T01-IM3	20	30946550	62680560	270	0.236293065451764
P-0000471-T01-IM3	21	10995995	45660700	192	0.107040013917851
P-0000471-T01-IM3	22	16346045	49370834	267	-0.469773004054447
P-0000471-T01-IM3	23	451050	149924738	653	-0.326993316489593
P-0000472-T01-IM3	1	2488153	16265900	221	0.419731675464243
P-0000472-T01-IM3	1	17012100	50871350	200	0.133168061222901
P-0000472-T01-IM3	1	51434338	51441456	11	1.10235210882421
P-0000472-T01-IM3	1	53811942	157550200	297	0.128736909590969
P-0000472-T01-IM3	1	157599937	193219900	141	0.72706466519785
P-0000472-T01-IM3	1	202188616	206945862	69	0.0349604193581911
P-0000472-T01-IM3	1	209632430	240656521	67	0.67709369602081
P-0000472-T01-IM3	1	240683639	245977996	51	-0.234097295890962
P-0000472-T01-IM3	2	4562350	21058150	35	-1.14619834579344
P-0000472-T01-IM3	2	24166750	49394850	246	0.0154369857999954
P-0000472-T01-IM3	2	50178035	60170973	9	-1.41596494564755
P-0000472-T01-IM3	2	61109100	67674029	68	-0.0292589666904881
P-0000472-T01-IM3	2	72126420	242800992	582	-0.446096192912299
P-0000472-T01-IM3	3	1449872	76716900	449	-0.352514749621748
P-0000472-T01-IM3	3	87348000	197348800	479	0.27255554624947
P-0000472-T01-IM3	4	1402700	75662635	269	0.105534443299505
P-0000472-T01-IM3	4	78271620	136777820	87	-0.371191195013215
P-0000472-T01-IM3	4	142367600	153247400	54	0.375338687173827
P-0000472-T01-IM3	4	153249250	190262600	130	-0.36871475735826
P-0000472-T01-IM3	5	218502	44273800	194	0.6263027984249
P-0000472-T01-IM3	5	52665396	180058842	552	-0.423321480184417
P-0000472-T01-IM3	6	393150	26158484	81	0.0919180128605192
P-0000472-T01-IM3	6	26158796	129478995	372	-0.427226553188096
P-0000472-T01-IM3	6	129479200	160640059	159	0.541914251056524
P-0000472-T01-IM3	6	161771171	170798821	41	-0.893068372744657
P-0000472-T01-IM3	7	1672540	24164700	142	0.000541395137897478
P-0000472-T01-IM3	7	32894527	152012500	563	0.515874575969642
P-0000472-T01-IM3	7	152027746	158451100	16	0.00737957894418781
P-0000472-T01-IM3	8	565133	18916901	31	0.801602536999904
P-0000472-T01-IM3	8	23531491	55364100	67	0.31108350178764
P-0000472-T01-IM3	8	55367569	145743000	149	1.15650281376761
P-0000472-T01-IM3	9	421860	8454600	92	-0.274113381276273
P-0000472-T01-IM3	9	8454676	37034100	112	0.138087213697711
P-0000472-T01-IM3	9	75047061	139566928	368	-0.38211925413999
P-0000472-T01-IM3	10	1510047	26580036	38	0.0683939867345546
P-0000472-T01-IM3	10	29108055	70451350	154	-0.492443054247483
P-0000472-T01-IM3	10	70451713	97949900	50	-1.34101768533916
P-0000472-T01-IM3	10	98403546	134199150	107	0.305644659675376
P-0000472-T01-IM3	11	532573	47286290	97	-0.498920162978533
P-0000472-T01-IM3	11	51579600	71992260	120	0.0939670521476617
P-0000472-T01-IM3	11	74401800	133495663	419	-0.398199167643552
P-0000472-T01-IM3	12	394500	22968494	244	0.512261330704162
P-0000472-T01-IM3	12	25362600	38601076	29	-0.667788392027083
P-0000472-T01-IM3	12	40763973	46298900	48	0.291059870839417
P-0000472-T01-IM3	12	46516129	50492900	126	-0.427175712315152
P-0000472-T01-IM3	12	52921215	97487950	109	0.0271198352850522
P-0000472-T01-IM3	12	102796254	112942700	48	-1.4306996909386
P-0000472-T01-IM3	12	115109514	133263981	126	0.0349987468064096
P-0000472-T01-IM3	13	21004618	43603871	239	0.298699900440075
P-0000472-T01-IM3	13	43604000	112722170	212	-0.219505946140855
P-0000472-T01-IM3	14	20084442	65995800	81	-0.361531294982624
P-0000472-T01-IM3	14	68290426	87813100	61	0.406338887651825
P-0000472-T01-IM3	14	95556815	105259026	80	-0.207961344055481
P-0000472-T01-IM3	15	20488892	71950579	128	-0.514740876316023
P-0000472-T01-IM3	15	73192289	99861750	187	0.314426639054818
P-0000472-T01-IM3	16	115041	11352900	255	-0.352031556799977
P-0000472-T01-IM3	16	14013993	18820950	26	0.609160465098856
P-0000472-T01-IM3	16	23614792	89882950	197	0.0808413476305062
P-0000472-T01-IM3	17	114669	8693643	67	-0.520536549874821
P-0000472-T01-IM3	17	8693750	21809400	150	-1.12158416755128
P-0000472-T01-IM3	17	26370311	30267150	125	-0.257193273876031
P-0000472-T01-IM3	17	30267605	41276247	216	-0.675181226367728
P-0000472-T01-IM3	17	41320286	55816832	24	-0.0799678826341672
P-0000472-T01-IM3	17	55816950	80783009	228	0.64344320699583
P-0000472-T01-IM3	18	724385	31705750	56	-0.0682327896797466
P-0000472-T01-IM3	18	38529949	74387326	136	0.727986444310978
P-0000472-T01-IM3	19	1207037	5286200	178	-0.552431571699258
P-0000472-T01-IM3	19	7117100	30314666	380	0.0262201407658066
P-0000472-T01-IM3	19	31301900	58288200	188	-0.538859838740108
P-0000472-T01-IM3	20	345864	62680300	318	0.459369402136631
P-0000472-T01-IM3	21	10995994	45660700	183	0.00923379890668616
P-0000472-T01-IM3	22	16346070	49370759	254	-0.390313941559775
P-0000472-T01-IM3	23	451150	53250200	258	-0.530033236517777
P-0000472-T01-IM3	23	53253850	97019096	225	-0.267638605730007
P-0000472-T01-IM3	23	97019364	125499450	140	-1.42333804920393
P-0000472-T01-IM3	23	132127845	149924738	22	-0.364213823126195
P-0000473-T01-IM3	1	2487950	16202651	174	-0.177211900701201
P-0000473-T01-IM3	1	16202897	245977950	933	0.0352375657108174
P-0000473-T01-IM3	2	4562350	242982324	984	-0.061129766068776
P-0000473-T01-IM3	3	1449700	119721171	568	-0.0502127878389312
P-0000473-T01-IM3	3	119812220	197348819	406	0.188068063088449
P-0000473-T01-IM3	4	1402650	190262486	561	0.0412696879448125
P-0000473-T01-IM3	5	218400	56160500	214	0.109615635587927
P-0000473-T01-IM3	5	56160850	180076460	559	-0.167785083811136
P-0000473-T01-IM3	6	393050	170798912	688	-0.0171372912131457
P-0000473-T01-IM3	7	1672600	158451000	755	-0.0661209383519709
P-0000473-T01-IM3	8	565081	31397850	59	-0.271382648217753
P-0000473-T01-IM3	8	36092400	38858550	37	2.47592981971214
P-0000473-T01-IM3	8	43092910	120994300	105	0.834900332105067
P-0000473-T01-IM3	8	120994550	145743000	58	0.480810199908221
P-0000473-T01-IM3	9	421980	122204804	438	-0.232326018025677
P-0000473-T01-IM3	9	125767600	139566928	165	0.00877705407777413
P-0000473-T01-IM3	10	1510047	39012283	55	0.85221076505977
P-0000473-T01-IM3	10	39128872	134199150	319	-0.21693931353926
P-0000473-T01-IM3	11	532596	133495735	663	-0.0649221509521168
P-0000473-T01-IM3	12	394500	133264050	764	0.0961839522678764
P-0000473-T01-IM3	13	21004618	112722387	472	-0.071570558282115
P-0000473-T01-IM3	14	20084500	105906024	237	-0.00793843767931145
P-0000473-T01-IM3	15	20488870	99861750	327	0.106779245670632
P-0000473-T01-IM3	16	115072	347957	14	-0.196281959917568
P-0000473-T01-IM3	16	348300	67116075	341	-0.0112298202521376
P-0000473-T01-IM3	16	67116393	89883007	152	-0.306611483850831
P-0000473-T01-IM3	17	114669	21490164	220	-0.296235880110902
P-0000473-T01-IM3	17	21536200	80783100	617	0.0697026292195677
P-0000473-T01-IM3	18	724385	74387299	208	-0.0560291861290936
P-0000473-T01-IM3	19	1206850	58288250	777	-0.123817585522178
P-0000473-T01-IM3	20	345900	41759619	278	-0.137921269758498
P-0000473-T01-IM3	20	41956960	62680194	63	0.703774730690526
P-0000473-T01-IM3	21	10995994	45660835	197	0.15879767287601
P-0000473-T01-IM3	22	16346100	17519531	16	-0.176490572611981
P-0000473-T01-IM3	22	19053250	30937400	164	0.425118325470731
P-0000473-T01-IM3	22	33828850	49370754	83	-0.030602152646793
P-0000473-T01-IM3	23	451150	149924700	657	-0.0881856360174411
P-0000478-T01-IM3	1	2487950	245978100	1105	0.0625434992334904
P-0000478-T01-IM3	2	4562400	242982324	969	0.026967677592704
P-0000478-T01-IM3	3	1449872	197348844	957	0.0159322793291504
P-0000478-T01-IM3	4	1402650	190262600	565	-0.0688459821998755
P-0000478-T01-IM3	5	218400	2979850	70	-0.0379588919249732
P-0000478-T01-IM3	5	4089242	149433597	440	0.222973660161552
P-0000478-T01-IM3	5	149433853	180076500	257	0.0212384654408744
P-0000478-T01-IM3	6	393100	407656	17	-0.0412908282996814
P-0000478-T01-IM3	6	1611118	117609529	325	0.264653071889928
P-0000478-T01-IM3	6	117609898	170798930	339	0.00872912378378048
P-0000478-T01-IM3	7	1672692	158450965	739	0.0617875566428098
P-0000478-T01-IM3	8	565219	145742900	258	0.160213848917638
P-0000478-T01-IM3	9	421980	139566928	600	-0.0103595966552891
P-0000478-T01-IM3	10	1510172	134199200	372	0.0470584494905385
P-0000478-T01-IM3	11	532568	64571983	142	-0.104777477733179
P-0000478-T01-IM3	11	64572450	88359750	150	0.199139502403094
P-0000478-T01-IM3	11	94153250	133495700	361	0.0102945266909987
P-0000478-T01-IM3	12	394600	1042217	81	-0.127515352212771
P-0000478-T01-IM3	12	3001369	17903344	102	0.479363301294351
P-0000478-T01-IM3	12	18398236	133264050	581	-0.0390715536926001
P-0000478-T01-IM3	13	21004816	28963924	127	-0.241293010870425
P-0000478-T01-IM3	13	28964150	112722387	340	0.084243514542456
P-0000478-T01-IM3	14	20084484	105906024	235	0.0499682265494701
P-0000478-T01-IM3	15	20488874	99861750	328	-0.0491030739173812
P-0000478-T01-IM3	16	115100	89883078	499	-0.104925783091224
P-0000478-T01-IM3	17	114595	37680800	436	-0.031033626222046
P-0000478-T01-IM3	17	37681150	38508000	60	2.07667167522998
P-0000478-T01-IM3	17	38508483	80783024	331	-0.117520296977321
P-0000478-T01-IM3	18	724385	74387250	205	0.101744665812458
P-0000478-T01-IM3	19	1207008	58288300	767	-0.0812022310762319
P-0000478-T01-IM3	20	345791	62680265	333	0.0143715445818098
P-0000478-T01-IM3	21	10996001	45660835	190	0.118937327644525
P-0000478-T01-IM3	22	16346045	49370834	264	0.0473862984173857
P-0000478-T01-IM3	23	451150	149924738	657	-0.314896804867929
P-0000483-T01-IM3	1	2487900	245978141	1138	-0.593532208108346
P-0000483-T01-IM3	2	4562350	92305634	399	-0.189119302414421
P-0000483-T01-IM3	2	96919550	242801000	604	-0.372085717907451
P-0000483-T01-IM3	3	1449872	197348848	996	-0.546061862548519
P-0000483-T01-IM3	4	1402580	190262550	580	-0.322718173601759
P-0000483-T01-IM3	5	218487	180076500	789	-0.326961474339812
P-0000483-T01-IM3	6	393107	170798912	710	-0.491023298428137
P-0000483-T01-IM3	7	1672540	158451100	777	-0.345503527441614
P-0000483-T01-IM3	8	565133	145743058	276	0.0500085726905697
P-0000483-T01-IM3	9	422025	139566850	616	-0.616143645011543
P-0000483-T01-IM3	10	1509950	134199200	388	-0.333656801627269
P-0000483-T01-IM3	11	532596	133495631	679	-0.607587113310299
P-0000483-T01-IM3	12	394648	133264050	778	-0.317331149280282
P-0000483-T01-IM3	13	21004738	112722387	482	-0.466884084683097
P-0000483-T01-IM3	14	20085000	105906000	246	-0.235750820358181
P-0000483-T01-IM3	15	20488741	101094337	337	-0.868955011608103
P-0000483-T01-IM3	16	115041	89883007	506	-0.453298131251251
P-0000483-T01-IM3	17	114669	80783046	850	-0.28614115953522
P-0000483-T01-IM3	18	724450	74387300	221	-0.53395101433179
P-0000483-T01-IM3	19	1206850	58288300	781	-1.05946589504013
P-0000483-T01-IM3	20	345864	62680200	345	-0.268740569852573
P-0000483-T01-IM3	21	10995995	45660835	196	-0.36423516446971
P-0000483-T01-IM3	22	16346070	49370817	269	-0.642425835938148
P-0000483-T01-IM3	23	451050	149924738	648	-0.885384692048512
P-0000490-T01-IM3	1	2488153	120612006	658	-0.0762417951183964
P-0000490-T01-IM3	1	121484605	245977881	390	0.417912518866235
P-0000490-T01-IM3	2	4717089	242800992	912	-0.0511488398589273
P-0000490-T01-IM3	3	1449979	197348819	919	-0.0722544066793003
P-0000490-T01-IM3	4	1402580	190262550	540	-0.0539628932196853
P-0000490-T01-IM3	5	218400	180058900	741	-0.0770961369025974
P-0000490-T01-IM3	6	393107	170798891	649	0.0287852942384065
P-0000490-T01-IM3	7	1672540	158451100	708	0.244954736590231
P-0000490-T01-IM3	8	565089	145742900	237	0.00639243533110112
P-0000490-T01-IM3	9	421860	139566928	562	-0.0958871352799449
P-0000490-T01-IM3	10	1510047	134199200	340	-0.0311174550588286
P-0000490-T01-IM3	11	532596	133495663	623	-0.121279454854825
P-0000490-T01-IM3	12	394600	133263825	727	-0.0479169195967601
P-0000490-T01-IM3	13	21004738	112722387	445	-0.181759457031255
P-0000490-T01-IM3	14	20084442	105906073	223	-0.0413616217209755
P-0000490-T01-IM3	15	20488800	99861491	310	-0.118943636001217
P-0000490-T01-IM3	16	115041	343863	10	-0.381448356877574
P-0000490-T01-IM3	16	347134	46403694	314	0.110906836582831
P-0000490-T01-IM3	16	52085500	89883078	158	-0.54521310664992
P-0000490-T01-IM3	17	114669	21536250	212	-0.540671502909158
P-0000490-T01-IM3	17	21544587	80783009	598	-0.108749208514286
P-0000490-T01-IM3	18	724385	74387299	192	-0.0604230321903093
P-0000490-T01-IM3	19	1207000	58288070	738	-0.228214650169465
P-0000490-T01-IM3	20	345800	62680300	322	0.209878624358174
P-0000490-T01-IM3	21	10995925	45660800	172	0.0608973744960318
P-0000490-T01-IM3	22	16346045	49370754	253	-0.102106059918323
P-0000490-T01-IM3	23	1314950	149924738	639	-0.383671415509768
P-0000495-T01-IM3	1	2487950	118161250	605	-0.376918452476592
P-0000495-T01-IM3	1	118165577	120548012	84	-0.0735124874025119
P-0000495-T01-IM3	1	121484464	150552622	18	0.973333264760287
P-0000495-T01-IM3	1	150552745	243668671	369	-0.0441540945589657
P-0000495-T01-IM3	1	243668750	245977881	26	-0.350486464011088
P-0000495-T01-IM3	2	4717089	242801000	973	0.0716463734847363
P-0000495-T01-IM3	3	1449800	197348844	972	-0.0797808074187727
P-0000495-T01-IM3	4	1402650	62707491	229	-0.20894798266255
P-0000495-T01-IM3	4	62707750	136777688	144	0.225408464260474
P-0000495-T01-IM3	4	136777820	190262600	191	-0.202772017042109
P-0000495-T01-IM3	5	218502	180058842	766	0.0493554659056768
P-0000495-T01-IM3	6	393200	170799000	685	0.13290342238346
P-0000495-T01-IM3	7	1672540	81076933	284	0.188950959568807
P-0000495-T01-IM3	7	81076953	158451100	460	-0.155782878931368
P-0000495-T01-IM3	8	565232	56063941	125	-0.00260984677571055
P-0000495-T01-IM3	8	57014257	145742879	140	0.724431947196773
P-0000495-T01-IM3	9	422100	139566928	592	0.0583111917619355
P-0000495-T01-IM3	10	1509950	134199200	372	-0.0559018700863013
P-0000495-T01-IM3	11	532602	68758400	182	0.105832688135184
P-0000495-T01-IM3	11	69069479	126528650	467	-0.246224453279872
P-0000495-T01-IM3	11	127795800	133495735	11	0.0361445211886703
P-0000495-T01-IM3	12	394648	4947332	94	-0.0534344848257053
P-0000495-T01-IM3	12	9848241	93919531	479	0.336599906853105
P-0000495-T01-IM3	12	97487633	133263825	181	-0.45040177323942
P-0000495-T01-IM3	13	21004659	112722387	470	-0.0705337769685006
P-0000495-T01-IM3	14	20084500	36991214	31	0.129071074517611
P-0000495-T01-IM3	14	38054850	38345849	14	1.24628915063012
P-0000495-T01-IM3	14	38346000	105906073	192	0.0286243343378491
P-0000495-T01-IM3	15	20488874	41023400	61	-0.353384129405144
P-0000495-T01-IM3	15	45003620	48633092	13	0.672863829968749
P-0000495-T01-IM3	15	48633200	101094322	257	-0.227296600411405
P-0000495-T01-IM3	16	115072	8382981	218	-0.306195363747833
P-0000495-T01-IM3	16	9857071	18820800	69	0.457461096733764
P-0000495-T01-IM3	16	23614833	89882950	211	-0.205659048592646
P-0000495-T01-IM3	17	114600	17131550	217	-0.552086561288167
P-0000495-T01-IM3	17	21490189	56811700	415	-0.0818495281109708
P-0000495-T01-IM3	17	58206139	66526500	97	0.674527902734185
P-0000495-T01-IM3	17	68921040	80783009	96	0.025093829611346
P-0000495-T01-IM3	18	724360	74387299	207	-0.497092328175846
P-0000495-T01-IM3	19	1206850	58288250	771	-0.332710967940932
P-0000495-T01-IM3	20	345864	41956960	278	-0.182539026654821
P-0000495-T01-IM3	20	48451100	62680300	60	0.966172417460365
P-0000495-T01-IM3	21	10995925	45660835	195	0.0167259222093714
P-0000495-T01-IM3	22	16346383	49370900	262	-0.265879449474724
P-0000495-T01-IM3	23	451100	149924650	665	-0.470170501406578
P-0000508-T01-IM3	1	2488153	43803365	329	-0.298419756683423
P-0000508-T01-IM3	1	43803801	245978000	726	0.168806176666926
P-0000508-T01-IM3	2	2470559	14528050	12	0.462364352526193
P-0000508-T01-IM3	2	16080850	58496400	271	-0.367919733690779
P-0000508-T01-IM3	2	59093400	113985170	214	0.115134843843676
P-0000508-T01-IM3	2	113985456	191869253	153	0.296242534334534
P-0000508-T01-IM3	2	193538965	242801016	264	0.0828236579585277
P-0000508-T01-IM3	3	1449979	52668638	315	0.0406673906062607
P-0000508-T01-IM3	3	52668900	76716794	137	-0.23432911677397
P-0000508-T01-IM3	3	87348066	197348819	471	0.0470633977966331
P-0000508-T01-IM3	4	1402693	190262600	539	-0.0274158903247896
P-0000508-T01-IM3	5	223647	180076500	738	0.163884431462494
P-0000508-T01-IM3	6	393300	405250	14	-0.0893233309288719
P-0000508-T01-IM3	6	407496	58777409	231	0.172294015905394
P-0000508-T01-IM3	6	58778519	150023000	273	0.0364881595354055
P-0000508-T01-IM3	6	150023200	170798850	118	-0.346830552451756
P-0000508-T01-IM3	7	1672450	2998351	52	-0.212954183456715
P-0000508-T01-IM3	7	3372249	46780614	91	0.109377348445742
P-0000508-T01-IM3	7	47802508	158450965	568	-0.235806711775525
P-0000508-T01-IM3	8	565091	66631800	124	-0.219546621189141
P-0000508-T01-IM3	8	70250332	145738230	93	0.2501555214725
P-0000508-T01-IM3	8	145738538	145743000	18	-0.1754193346795
P-0000508-T01-IM3	9	422000	37033850	199	-0.325251123349572
P-0000508-T01-IM3	9	37034103	139390397	295	0.0550717864522265
P-0000508-T01-IM3	9	139390600	139566889	80	-0.268863631001814
P-0000508-T01-IM3	10	1510077	70406700	169	0.230432231700737
P-0000508-T01-IM3	10	70411500	134199200	170	-0.291902168027711
P-0000508-T01-IM3	11	532573	18586122	49	-0.564891116951024
P-0000508-T01-IM3	11	19498686	110097900	395	0.0404575482864609
P-0000508-T01-IM3	11	110644532	133495663	175	-0.297270417685884
P-0000508-T01-IM3	12	394648	133263850	727	0.0428215681226247
P-0000508-T01-IM3	13	21004618	112722350	448	-0.24054052541342
P-0000508-T01-IM3	14	20085023	105906073	224	-0.19497113699302
P-0000508-T01-IM3	15	20488874	99861750	310	-0.197769782859448
P-0000508-T01-IM3	16	115041	343863	10	-0.17138589982407
P-0000508-T01-IM3	16	347134	52085593	313	0.153740077297516
P-0000508-T01-IM3	16	55329450	89883007	154	-0.347464764612358
P-0000508-T01-IM3	17	114669	17131500	212	-0.39145290666141
P-0000508-T01-IM3	17	21536168	78931414	581	0.174363127112517
P-0000508-T01-IM3	17	78933748	80783009	11	-0.0845870471270501
P-0000508-T01-IM3	18	724385	74387300	189	0.370127971132119
P-0000508-T01-IM3	19	1206850	58288169	738	-0.108195027334618
P-0000508-T01-IM3	20	345791	61048549	322	0.0658319487849076
P-0000508-T01-IM3	21	10996001	45660835	178	0.0628252746033151
P-0000508-T01-IM3	22	16349350	49370834	256	-0.099020846702824
P-0000508-T01-IM3	23	451150	149924813	648	-0.4827768967248
P-0000514-T01-IM3	1	2487950	2494324	15	-0.134696867948791
P-0000514-T01-IM3	1	2494664	11319406	148	-0.60197622537916
P-0000514-T01-IM3	1	11319587	50871463	282	-0.152257006053723
P-0000514-T01-IM3	1	51434521	59250800	24	1.02869336280533
P-0000514-T01-IM3	1	59564373	149784800	230	0.122324738398091
P-0000514-T01-IM3	1	150547000	245978050	388	0.429496085320199
P-0000514-T01-IM3	2	4717032	113611600	476	0.0516952711942505
P-0000514-T01-IM3	2	113688894	128015258	72	-0.842929789973419
P-0000514-T01-IM3	2	128015394	242801100	390	0.210809657606633
P-0000514-T01-IM3	3	1449841	71020050	380	-0.260647987679144
P-0000514-T01-IM3	3	71021070	197348819	546	0.065643449405835
P-0000514-T01-IM3	4	1402479	190262400	540	-0.21133690560512
P-0000514-T01-IM3	5	218503	33817148	97	-0.222514800543979
P-0000514-T01-IM3	5	33817450	112043292	260	0.366754743190065
P-0000514-T01-IM3	5	112043650	180076550	374	-0.0268940860186347
P-0000514-T01-IM3	6	393007	26172000	88	0.276504502224988
P-0000514-T01-IM3	6	26184102	30459350	45	-3.83992127224922
P-0000514-T01-IM3	6	30668143	106555300	241	0.351612472222469
P-0000514-T01-IM3	6	111983000	118629865	133	-0.706333165062375
P-0000514-T01-IM3	6	119108363	170799000	207	0.286525351197897
P-0000514-T01-IM3	7	1672450	2998300	55	-0.285419750481418
P-0000514-T01-IM3	7	3372200	19616316	76	0.740219218089035
P-0000514-T01-IM3	7	22987500	158451100	573	-0.0649154178616396
P-0000514-T01-IM3	8	565303	145743058	242	0.0512081443759374
P-0000514-T01-IM3	9	421980	139804550	588	-0.143446637575561
P-0000514-T01-IM3	10	1510077	134199095	346	0.0808812681853912
P-0000514-T01-IM3	11	532815	35053634	82	-0.531959803026553
P-0000514-T01-IM3	11	35053900	88359500	198	0.230012061971712
P-0000514-T01-IM3	11	94153201	133495663	351	-0.426913906026971
P-0000514-T01-IM3	12	394600	22968500	254	-0.16222350859443
P-0000514-T01-IM3	12	25362841	102811850	321	0.482858022526274
P-0000514-T01-IM3	12	102813200	133263825	172	-0.0414712423007239
P-0000514-T01-IM3	13	21004618	112722350	456	0.109917909263731
P-0000514-T01-IM3	14	20085050	105906100	228	0.283645752527851
P-0000514-T01-IM3	15	20488900	101094335	323	0.0384242898315724
P-0000514-T01-IM3	16	115041	33371537	323	-0.00564484903435769
P-0000514-T01-IM3	16	33372700	89883007	173	-0.509108301801785
P-0000514-T01-IM3	17	114669	38567000	495	0.102381896847341
P-0000514-T01-IM3	17	40370473	40485550	13	-4.50344984653278
P-0000514-T01-IM3	17	41197760	41320300	59	0.345062320995185
P-0000514-T01-IM3	17	43342341	46802535	12	-6.31475994038029
P-0000514-T01-IM3	17	47677650	80783009	250	0.119966805011338
P-0000514-T01-IM3	18	724400	74387299	190	-0.56602562775188
P-0000514-T01-IM3	19	1206900	58288300	764	-0.0184203390840159
P-0000514-T01-IM3	20	345800	62680612	329	-0.00397761202513153
P-0000514-T01-IM3	21	10996000	42866400	104	0.22105242193953
P-0000514-T01-IM3	21	42866808	42879950	48	-1.70138726172585
P-0000514-T01-IM3	21	43174332	45660835	32	0.416902794529418
P-0000514-T01-IM3	22	16346045	49370834	260	-0.53295066447418
P-0000514-T01-IM3	23	451050	149924738	642	-0.331067950422834
P-0000514-T02-IM5	1	2487950	51434603	511	-0.223658552606061
P-0000514-T02-IM5	1	51435977	245978000	684	0.283388246765834
P-0000514-T02-IM5	2	4716987	242801050	1036	0.0948259179772824
P-0000514-T02-IM5	3	1449841	72893700	486	-0.219730328144036
P-0000514-T02-IM5	3	72897213	197348844	507	0.0857688596098705
P-0000514-T02-IM5	4	1402594	190262500	559	0.0802775216095212
P-0000514-T02-IM5	5	218487	180527568	767	0.0790789584855301
P-0000514-T02-IM5	6	393100	170799000	847	0.146232278660304
P-0000514-T02-IM5	7	1672450	158451100	736	0.107563705356102
P-0000514-T02-IM5	8	565133	145743058	285	0.0795481200057558
P-0000514-T02-IM5	9	422052	139820400	637	0.0162453113948995
P-0000514-T02-IM5	10	1509950	134198950	385	0.0890465436924209
P-0000514-T02-IM5	11	532600	88359693	285	0.07100482448857
P-0000514-T02-IM5	11	94153300	133495663	400	-0.246334420606308
P-0000514-T02-IM5	12	394524	133263825	852	0.0725372918140626
P-0000514-T02-IM5	13	21004618	112722387	474	0.126077373172958
P-0000514-T02-IM5	14	20085050	105906024	246	0.0871623100899456
P-0000514-T02-IM5	15	20488892	101592634	388	0.0428402039802515
P-0000514-T02-IM5	16	115072	52085593	334	0.0594034539125442
P-0000514-T02-IM5	16	55329601	89883000	358	-0.280618352164618
P-0000514-T02-IM5	17	114669	21809479	228	-0.216501791498568
P-0000514-T02-IM5	17	26370193	80783009	753	0.0343366705497835
P-0000514-T02-IM5	18	724400	74387299	230	-0.253115219681583
P-0000514-T02-IM5	19	1206850	58288300	866	0.0167667367930278
P-0000514-T02-IM5	20	345900	62680637	372	0.0881356593924763
P-0000514-T02-IM5	21	10996000	45660835	185	0.0594765773729604
P-0000514-T02-IM5	22	16346045	49370834	262	-0.198508309810984
P-0000514-T02-IM5	23	451150	149924789	699	-0.0245893651420724
P-0000517-T01-IM3	1	2487950	46739447	421	-0.336460415221827
P-0000517-T01-IM3	1	46739814	165044147	371	0.111611181230418
P-0000517-T01-IM3	1	169023000	193220000	95	-0.347210507078688
P-0000517-T01-IM3	1	202188549	240683434	135	0.142854290005419
P-0000517-T01-IM3	1	240683639	245977997	52	-0.483509120545206
P-0000517-T01-IM3	2	4717089	30143400	179	-0.423902908016698
P-0000517-T01-IM3	2	30143530	119592997	363	0.1019976661677
P-0000517-T01-IM3	2	120048729	135069358	61	-0.27852570926002
P-0000517-T01-IM3	2	141599218	242801016	348	0.475179575727304
P-0000517-T01-IM3	3	1449841	100630841	510	-0.25877976191582
P-0000517-T01-IM3	3	100630991	135644857	94	-0.768174294081115
P-0000517-T01-IM3	3	137483800	197348786	336	0.216616380605652
P-0000517-T01-IM3	4	1402580	182444050	463	-0.371863998739711
P-0000517-T01-IM3	4	183806904	190262550	90	-1.14927582538486
P-0000517-T01-IM3	5	218487	44273800	199	0.403270904032074
P-0000517-T01-IM3	5	52665168	180076460	557	-1.04597050788171
P-0000517-T01-IM3	6	393050	116470625	328	0.421483588211501
P-0000517-T01-IM3	6	117609700	119748259	123	-0.424152744430619
P-0000517-T01-IM3	6	119748390	170798912	208	-1.05091971087107
P-0000517-T01-IM3	7	1672550	45127344	148	-0.264031392336453
P-0000517-T01-IM3	7	46780614	87601062	168	0.370189906304366
P-0000517-T01-IM3	7	91179750	116340381	66	1.03014305301831
P-0000517-T01-IM3	7	116371817	152009063	325	0.440701528826813
P-0000517-T01-IM3	7	152012150	158451100	17	0.118778984304014
P-0000517-T01-IM3	8	565091	18916990	30	-0.298845185277813
P-0000517-T01-IM3	8	23531250	38736069	63	-1.2900755496653
P-0000517-T01-IM3	8	38858400	90282811	51	0.317271202980783
P-0000517-T01-IM3	8	90282933	145743000	109	0.826898728068088
P-0000517-T01-IM3	9	422025	79231339	207	0.531437713077198
P-0000517-T01-IM3	9	79231450	80646200	15	0.110043592122981
P-0000517-T01-IM3	9	82832611	129469539	197	-0.475211186790209
P-0000517-T01-IM3	9	130571150	139566850	157	-0.102650081874977
P-0000517-T01-IM3	10	1510100	68821572	167	0.241410604409216
P-0000517-T01-IM3	10	70332066	134199200	199	-0.741475572725216
P-0000517-T01-IM3	11	532596	47286150	97	-0.828208412847855
P-0000517-T01-IM3	11	47286400	111957819	369	0.205058562405004
P-0000517-T01-IM3	11	111958634	133495700	173	0.752046493819989
P-0000517-T01-IM3	12	394600	18407150	179	0.55327460989686
P-0000517-T01-IM3	12	18435035	38600200	96	-0.166753905770477
P-0000517-T01-IM3	12	38600655	92820850	290	0.242989960789741
P-0000517-T01-IM3	12	93919282	133264050	179	-0.370911204854861
P-0000517-T01-IM3	13	21004738	26978200	48	-0.413525162059544
P-0000517-T01-IM3	13	28578050	29068850	102	-0.694454671633759
